,FIPS,State,County,FFR11,FFR16,PCH_FFR_11_16,FFRPTH11,FFRPTH16,PCH_FFRPTH_11_16,FSR11,FSR16,PCH_FSR_11_16,FSRPTH11,FSRPTH16,PCH_FSRPTH_11_16,PC_FFRSALES07*,PC_FFRSALES12*,PC_FSRSALES07*,PC_FSRSALES12*,geo_type
2885,51137.0,VA,Orange,21.0,26.0,23.80952381,0.617683393,0.732786562,18.634654899,28.0,26.0,-7.142857143,0.8235778579999999,0.732786562,-11.024008826,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2886,51139.0,VA,Page,15.0,16.0,6.666666667,0.62622636,0.678224747,8.303449055,18.0,15.0,-16.666666667,0.751471632,0.6358357,-15.387930425,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2887,51141.0,VA,Patrick,9.0,7.0,-22.222222222,0.491025151,0.39394451,-19.771011937,10.0,10.0,0.0,0.545583502,0.5627778720000001,3.1515560810000003,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2888,51143.0,VA,Pittsylvania,13.0,12.0,-7.692307692000001,0.205504355,0.194574611,-5.318497435,20.0,20.0,0.0,0.31616054600000004,0.32429101899999996,2.571627779,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2889,51145.0,VA,Powhatan,9.0,11.0,22.222222222,0.32,0.38735122200000005,21.047256849,14.0,16.0,14.285714286,0.49777777799999995,0.563419959,13.187045365,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2890,51147.0,VA,Prince Edward,16.0,14.0,-12.5,0.6888534890000001,0.608087565,-11.724688355,22.0,17.0,-22.727272727,0.947173548,0.7383920429999999,-22.042581924,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2891,51149.0,VA,Prince George,9.0,17.0,88.888888889,0.245191522,0.44965218100000004,83.388143877,7.0,17.0,142.857142857,0.190704517,0.44965218100000004,135.784756413,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2892,51153.0,VA,Prince William,273.0,295.0,8.058608058999999,0.650633593,0.646136324,-0.69121383,217.0,259.0,19.35483871,0.517170292,0.567285789,9.69032795,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2893,51155.0,VA,Pulaski,33.0,34.0,3.03030303,0.950023031,0.9929906540000001,4.522798074,14.0,12.0,-14.285714286,0.40304007399999997,0.35046729,-13.044058745,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2894,51157.0,VA,Rappahannock,1.0,2.0,100.0,0.133832976,0.27273967,103.79108141299999,5.0,5.0,0.0,0.669164882,0.681849175,1.895540706,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2895,51159.0,VA,Richmond,4.0,2.0,-50.0,0.434452047,0.22768670300000002,-47.592213115,6.0,6.0,0.0,0.651678071,0.683060109,4.81557377,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
